time,drops_per_sec,total_drops,remaining_volume
527,1.5355111211366985,1049.1202988963817,447.5439850551809
528,2.2995656880839688,1051.4198645844656,447.4290067707767
529,1.9946266645878197,1053.4144912490533,447.3292754375473
530,2.363898013194924,1055.7783892622483,447.2110805368876
531,2.2665372790391194,1058.0449265412874,447.0977536729356
532,2.4211940061988635,1060.4661205474863,446.9766939726257
533,1.9354489043416923,1062.401569451828,446.8799215274086
534,1.7901780879379472,1064.1917475397659,446.7904126230117
535,2.005359685827749,1066.1971072255935,446.6901446387203
536,1.8435163623767798,1068.0406235879702,446.59796882060147
537,2.373012776688309,1070.4136363646585,446.4793181817671
538,2.213695538835089,1072.6273319034935,446.36863340482535
539,1.7379365729155738,1074.365268476409,446.2817365761795
540,1.7881218661741807,1076.1533903425832,446.19233048287083
541,1.771271148479142,1077.9246614910624,446.10376692544685
542,1.7696597908765967,1079.694321281939,446.015283935903
543,2.3637802582902854,1082.0581015402292,445.8970949229885
544,1.7851671122363155,1083.8432686524657,445.80783656737674
545,2.0241175320594555,1085.8673861845252,445.70663069077375
546,1.5577145096519702,1087.4251006941772,445.62874496529116
547,2.4868756920239514,1089.911976386201,445.5044011806899
548,1.7730841668877613,1091.6850605530888,445.4157469723456
549,2.233194729458439,1093.9182552825473,445.30408723587266
550,2.1817229468915484,1096.0999782294389,445.19500108852804
551,2.486193878567456,1098.5861721080064,445.0706913945997
552,2.4212107023895513,1101.007382810396,444.9496308594802
553,1.6644754671990714,1102.671858277595,444.86640708612026
554,2.0024572779603584,1104.6743155555553,444.7662842222222
555,2.0805702872908745,1106.754885842846,444.6622557078577
556,2.202214433080396,1108.9571002759265,444.55214498620364
557,2.265416132736644,1111.222516408663,444.4388741795668
558,2.136998807892121,1113.359515216555,444.33202423917226
559,1.6953542949603735,1115.0548695115156,444.2472565244242
560,2.2964434102469067,1117.3513129217624,444.1324343539119
561,1.8332865697507712,1119.1845994915132,444.0407700254243
562,2.1496662559246413,1121.3342657474377,443.9332867126281
563,2.084852679288482,1123.4191184267263,443.8290440786637
564,1.9336791873456631,1125.352797614072,443.7323601192964
565,1.9322718747158418,1127.2850694887877,443.6357465255606
566,1.8000520820494397,1129.0851215708371,443.54574392145815
567,1.661304897644476,1130.7464264684816,443.46267867657593
568,1.7835692034773785,1132.5299956719589,443.373500216402
569,2.3300391502743802,1134.8600348222333,443.2569982588883
570,2.003783227603601,1136.863818049837,443.15680909750813
571,2.467228760569091,1139.331046810406,443.0334476594797
572,1.6209440812298426,1140.951990891636,442.9524004554182
573,2.0461534023034327,1142.9981442939393,442.85009278530305
574,1.6345391191432286,1144.6326834130825,442.76836582934584
575,1.6442031929218326,1146.2768866060044,442.68615566969976
576,2.253575360850539,1148.530461966855,442.5734769016573
577,1.7876259733971716,1150.318087940252,442.4840956029874
578,1.8941099516421038,1152.2121978918942,442.38939010540525
579,1.9835861582854457,1154.1957840501796,442.290210797491
580,2.249566063284055,1156.4453501134635,442.17773249432685
581,2.406548025440484,1158.851898138904,442.0574050930548
582,1.9132123044089149,1160.765110443313,441.9617444778344
583,2.241875759288935,1163.0069862026019,441.8496506898699
584,1.5985793090981346,1164.6055655117,441.769721724415
585,2.2730202398853177,1166.8785857515852,441.6560707124207
586,2.0734074124118242,1168.951993163997,441.55240034180014
587,1.7001275294777027,1170.6521206934747,441.46739396532627
588,1.8751859817681797,1172.527306675243,441.3736346662379
589,1.9923599324846923,1174.5196666077277,441.2740166696136
590,1.812980730481955,1176.3326473382097,441.1833676330895
591,2.2395148867242547,1178.572162224934,441.0713918887533
592,2.3898162667450893,1180.961978491679,440.95190107541606
593,2.181600691337499,1183.1435791830165,440.8428210408492
594,1.955724608082742,1185.0993037910994,440.745034810445
595,1.789368377067295,1186.8886721681667,440.65556639159166
596,2.4150852287487314,1189.3037573969154,440.53481213015425
597,2.342275949963204,1191.6460333468785,440.4176983326561
598,2.0211170856588496,1193.6671504325375,440.3166424783731
599,1.685225646552094,1195.3523760790895,440.23238119604554
600,1.9901349001932287,1197.3425109792827,440.13287445103583
601,1.8813556568055907,1199.2238666360884,440.03880666819555
602,2.17815095598466,1201.402017592073,439.9298991203963
603,1.6665970190800388,1203.068614611153,439.84656926944234
604,2.111025341942426,1205.1796399530954,439.74101800234524
605,2.0066279478653706,1207.1862679009607,439.64068660495195
606,2.3464299169210023,1209.5326978178816,439.5233651091059
607,2.107071470027165,1211.6397692879088,439.41801153560453
608,2.0424801106576114,1213.6822493985665,439.3158875300717
609,2.01785791277595,1215.7001073113424,439.21499463443286
610,1.8044676801177881,1217.5045749914602,439.124771250427
611,1.903006026825405,1219.4075810182856,439.0296209490857
612,1.9502203572365802,1221.357801375522,438.93210993122386
613,1.5932276606779077,1222.9510290362,438.85244854819
614,2.388554792257725,1225.3395838284578,438.7330208085771
615,2.2587493958166056,1227.5983332242743,438.6200833387863
616,1.7482025109340846,1229.3465357352084,438.5326732132396
617,1.5044947724579205,1230.8510305076663,438.4574484746167
618,2.1709369980458133,1233.0219675057122,438.34890162471436
619,2.2435188635775964,1235.2654863692896,438.2367256815355
620,2.054321481300467,1237.3198078505902,438.1340096074705
621,2.1636630281751064,1239.4834708787653,438.02582645606174
622,1.812715355199622,1241.2961862339648,437.93519068830176
623,2.129751778832273,1243.4259380127971,437.82870309936015
624,1.783429335445266,1245.2093673482425,437.73953163258784
625,1.545842298398469,1246.7552096466409,437.66223951766796
626,1.5088964759580468,1248.2641061225988,437.58679469387005
627,2.1947904057068284,1250.4588965283056,437.47705517358474
628,1.7408657559732328,1252.199762284279,437.39001188578607
629,1.5750932336966614,1253.7748555179755,437.3112572241012
630,1.53380053192433,1255.3086560498998,437.234567197505
631,2.2995912811230834,1257.608247331023,437.1195876334489
632,1.9791768801338807,1259.587424211157,437.0206287894421
633,2.3157697308134733,1261.9031939419704,436.90484030290145
634,1.5517074411826721,1263.4549013831531,436.82725493084234
635,1.7501112887826866,1265.2050126719357,436.7397493664032
636,1.7230573830342335,1266.92807005497,436.6535964972515
637,1.5074685319089562,1268.435538586879,436.57822307065607
638,2.2243629850018074,1270.6599015718807,436.467004921406
639,2.351680169686124,1273.011581741567,436.34942091292163
640,2.0188044467736908,1275.0303861883406,436.24848069058294
641,2.2465335894115106,1277.276919777752,436.1361540111124
642,2.406147801757046,1279.683067579509,436.01584662102454
643,1.7216237438337059,1281.4046913233428,435.92976543383287
644,1.8451135355934294,1283.2498048589362,435.83750975705317
645,1.74488474624195,1284.994689605178,435.7502655197411
646,2.308264945667334,1287.3029545508455,435.6348522724577
647,2.152465604463524,1289.455420155309,435.52722899223454
648,2.3518659212590114,1291.807286076568,435.40963569617156
649,2.290398939430155,1294.0976850159982,435.2951157492001
650,2.4405220252574216,1296.5382070412556,435.1730896479372
651,2.0149997920286493,1298.5532068332843,435.07233965833575
652,2.206436380873371,1300.7596432141577,434.9620178392921
653,1.9774172840750786,1302.7370604982327,434.86314697508834
654,2.482591980972176,1305.2196524792048,434.7390173760398
655,1.8482773829413284,1307.0679298621462,434.6466035068927
656,1.8693851363595906,1308.9373149985058,434.5531342500747
657,1.620985683641297,1310.558300682147,434.47208496589263
658,1.6414256157976626,1312.1997262979448,434.39001368510276
659,1.7283254157412267,1313.928051713686,434.3035974143157
660,2.0589606241335776,1315.9870123378196,434.200649383109
661,2.0383800931802862,1318.0253924309998,434.09873037845
662,2.1705209660104074,1320.1959133970101,433.9902043301495
663,2.3996189181788803,1322.595532315189,433.87022338424055
664,1.9283265401158691,1324.523858855305,433.77380705723476
665,1.5467044706016813,1326.0705633259067,433.69647183370466
666,2.3410413555207654,1328.4116046814274,433.5794197659286
667,2.0585248588989717,1330.4701295403263,433.4764935229837
668,1.7483306649896946,1332.218460205316,433.3890769897342
669,2.1605577807162,1334.379017986032,433.2810491006984
670,2.089929819936606,1336.4689478059686,433.17655260970156
671,1.5882143305706107,1338.057162136539,433.09714189317305
672,1.6466878667276679,1339.7038500032668,433.01480749983665
673,2.109293395093273,1341.8131433983601,432.909342830082
674,1.595286044496004,1343.4084294428562,432.82957852785717
675,1.9832056339602204,1345.3916350768166,432.73041824615916
676,1.8269294312141104,1347.2185645080306,432.63907177459845
677,1.8177313057654167,1349.036295813796,432.5481852093102
678,1.6205123506527854,1350.6568081644486,432.46715959177754
679,2.0255319750730836,1352.6823401395218,432.3658829930239
680,2.4517242919801556,1355.1340644315019,432.2432967784249
681,2.404410809243484,1357.5384752407454,432.1230762379627
682,1.6167148054502976,1359.1551900461957,432.0422404976902
683,1.5810301127991218,1360.736220158995,431.9631889920503
684,2.0384341033265416,1362.7746542623215,431.8612672868839
685,1.6092666179524362,1364.383920880274,431.7808039559863
686,2.3317089185264774,1366.7156297988004,431.66421851006
687,2.365854620052805,1369.0814844188533,431.5459257790573
688,2.217401163349912,1371.2988855822032,431.43505572088986
689,1.687797019169436,1372.9866826013726,431.3506658699314
690,2.258002909465279,1375.2446855108378,431.2377657244581
691,1.980356362428651,1377.2250418732665,431.1387479063367
692,2.3125939107463798,1379.5376357840128,431.02311821079934
693,2.161720716644689,1381.6993565006574,430.9150321749671
694,1.6909994090133247,1383.3903559096707,430.83048220451644
695,2.016784424364415,1385.4071403340351,430.7296429832982
696,2.4171996846724673,1387.8243400187075,430.6087829990646
697,2.179357624090225,1390.0036976427978,430.4998151178601
698,2.1778949150978635,1392.1815925578956,430.3909203721052
699,2.240993118445221,1394.4225856763408,430.27887071618295
700,2.4411517649626404,1396.8637374413033,430.1568131279348
701,1.6619839206504763,1398.5257213619539,430.0737139319023
702,2.2182041332747575,1400.7439254952287,429.9628037252386
703,1.8968277470751977,1402.6407532423038,429.8679623378848
704,2.1960565908908403,1404.8368098331946,429.75815950834027
705,2.3479339715522096,1407.1847438047469,429.64076280976263
706,1.8846351001308004,1409.0693789048776,429.5465310547561
707,1.6008604454691862,1410.6702393503467,429.46648803248263
708,1.9258352113205457,1412.5960745616674,429.3701962719166
709,1.7537771985280286,1414.3498517601954,429.2825074119902
710,2.3928037061704632,1416.742655466366,429.16286722668167
711,2.3567664434812037,1419.099421909847,429.04502890450766
712,1.7281550659556424,1420.8275769758027,428.95862115120985
713,2.244194586158368,1423.071771561961,428.84641142190196
714,1.8280313684646183,1424.8998029304255,428.7550098534787
715,2.145892815748666,1427.0456957461743,428.6477152126913
716,2.2512336209542134,1429.2969293671285,428.5351535316436
717,1.7230749401754504,1431.020004307304,428.4489997846348
718,2.1820831251007204,1433.2020874324046,428.33989562837974
719,2.4595658600717556,1435.6616532924763,428.2169173353762
720,2.120487737600213,1437.7821410300764,428.11089294849614
721,2.2953622576665875,1440.077503287743,427.9961248356128
722,2.2193248089112663,1442.2968280966543,427.8851585951673
723,1.7388276949820807,1444.0356557916364,427.79821721041816
724,1.5678420471081367,1445.6034978387445,427.71982510806276
725,1.6183611369051267,1447.2218589756496,427.63890705121753
726,1.8474628102834791,1449.0693217859332,427.5465339107033
727,1.7149758067706293,1450.7842975927038,427.4607851203648
728,2.4930019351198105,1453.2772995278235,427.3361350236088
729,1.9136118230063695,1455.19091135083,427.2404544324585
730,1.655856068216306,1456.8467674190463,427.15766162904765
731,2.065143725210514,1458.9119111442567,427.05440444278713
732,1.9537802037767236,1460.8656913480334,426.95671543259834
733,1.9478518674582541,1462.8135432154916,426.8593228392254
734,1.623345576859642,1464.4368887923513,426.7781555603824
735,1.8193015009777245,1466.256190293329,426.68719048533353
736,1.9580346264788022,1468.2142249198077,426.5892887540096
737,1.6900204978212432,1469.904245417629,426.50478772911856
738,2.2828448582911625,1472.1870902759201,426.390645486204
739,1.903238758076343,1474.0903290339966,426.2954835483002
740,2.2481681654630643,1476.3384971994597,426.18307514002703
741,1.5443514388402564,1477.8828486383,426.105857568085
742,2.1602475789372573,1480.0430962172372,425.99784518913816
743,2.3166187777536686,1482.359714994991,425.88201425025045
744,2.173894427622956,1484.533609422614,425.7733195288693
745,2.483950722049661,1487.0175601446638,425.6491219927668
746,1.588904114269946,1488.6064642589338,425.5696767870533
747,2.075107610736522,1490.6815718696703,425.4659214065165
748,1.5314135719885855,1492.212985441659,425.3893507279171
749,2.252878192914981,1494.465863634574,425.2767068182713
750,1.5252325743830593,1495.991096208957,425.20044518955217
751,1.6804846985691515,1497.6715809075263,425.11642095462366
752,2.2001512614820244,1499.8717321690083,425.0064133915496
753,1.5107626580474696,1501.3824948270558,424.93087525864723
754,2.1319297079598103,1503.5144245350157,424.8242787732492
755,2.249256235299292,1505.763680770315,424.71181596148426
756,2.2798723637797784,1508.0435531340947,424.59782234329526
757,2.113833618598523,1510.1573867526934,424.4921306623653
758,2.3925644034108187,1512.5499511561043,424.3725024421948
759,2.1400268561200972,1514.6899780122244,424.26550109938876
760,2.2304007902599885,1516.9203788024845,424.1539810598758
761,2.433139109180638,1519.3535179116652,424.0323241044167
762,2.1017169418357744,1521.455234853501,423.9272382573249
763,2.118611747110513,1523.5738466006114,423.8213076699694
764,2.07083562086708,1525.6446822214784,423.71776588892607
765,2.2503470073422696,1527.8950292288207,423.60524853855895
766,1.6029818539828686,1529.4980110828035,423.52509944585984
767,1.7565973562865589,1531.2546084390901,423.4372695780455
768,1.7916105029618816,1533.046218942052,423.3476890528974
769,1.5382532972719103,1534.584472239324,423.2707763880338
770,2.230199175630675,1536.8146714149548,423.1592664292523
771,2.3704778703748275,1539.1851492853295,423.0407425357335
772,2.3478222269002025,1541.5329715122298,422.9233514243885
773,1.8912774943362876,1543.424249006566,422.8287875496717
774,1.5855335014355467,1545.0097825080015,422.74951087459993
775,2.1496883050334974,1547.159470813035,422.64202645934824
776,2.064667040633272,1549.2241378536685,422.53879310731656
777,1.7496214431153445,1550.9737592967838,422.4513120351608
778,1.603595270127948,1552.5773545669117,422.3711322716544
779,1.96566865166653,1554.5430232185781,422.2728488390711
780,1.6380501560370089,1556.1810733746152,422.19094633126923
781,1.9589604996064884,1558.1400338742217,422.0929983062889
782,1.8809043323207708,1560.0209382065425,421.99895308967285
783,1.581962904369031,1561.6029011109115,421.9198549444544
784,2.4169718313732775,1564.0198729422848,421.7990063528857
785,1.7112976163318954,1565.7311705586167,421.7134414720692
786,1.6310613914228327,1567.3622319500396,421.631888402498
787,1.601093469823332,1568.963325419863,421.55183372900683
788,1.6651774356545992,1570.6285028555176,421.4685748572241
789,2.0056268766551906,1572.6341297321728,421.36829351339134
790,2.0865354259380027,1574.720665158111,421.26396674209445
791,2.3229418643912876,1577.0436070225023,421.1478196488749
792,2.4644790067425877,1579.5080860292449,421.0245956985377
793,2.2613774520077685,1581.7694634812526,420.91152682593736
794,1.5419421496388446,1583.3114056308914,420.83442971845545
795,1.8993913622242462,1585.2107969931155,420.7394601503442
796,1.6662711282374982,1586.877068121353,420.65614659393236
797,2.3528681372986933,1589.2299362586516,420.5385031870674
798,1.502399518542778,1590.7323357771943,420.4633832111403
799,2.2758369639691667,1593.0081727411634,420.34959136294185
800,1.5801499818217564,1594.5883227229851,420.27058386385073
801,1.8801461018415728,1596.4684688248267,420.17657655875865
802,2.011894853375578,1598.4803636782024,420.0759818160899
803,2.1312982969058525,1600.6116619751083,419.9694169012446
804,1.6274222148609758,1602.2390841899692,419.88804579050156
805,2.157006991229755,1604.396091181199,419.78019544094
806,2.469506818656662,1606.8655979998555,419.6567201000072
807,1.799526889192335,1608.6651248890478,419.5667437555476
808,1.6129687711245153,1610.2780936601723,419.4860953169914
809,1.5536829761268782,1611.831776636299,419.408411168185
810,1.719165792909192,1613.5509424292084,419.3224528785396
811,1.6764961030503618,1615.2274385322587,419.2386280733871
812,2.3370840960649426,1617.5645226283236,419.12177386858383
813,1.722483219113517,1619.287005847437,419.0356497076281
814,2.490136147893482,1621.7771419953306,418.9111429002335
815,1.8313340276514616,1623.6084760229821,418.8195761988509
816,1.623762370034093,1625.2322383930161,418.7383880803492
817,1.6673469178867353,1626.899585310903,418.65502073445487
818,2.080659957238889,1628.9802452681417,418.5509877365929
819,2.1362891103908312,1631.1165343785326,418.44417328107335
820,2.4505769237978554,1633.5671113023304,418.32164443488347
821,2.2868496417347925,1635.8539609440652,418.20730195279674
822,1.6363488442020844,1637.4903097882673,418.1254845105866
823,2.483278363592267,1639.9735881518595,418.001320592407
824,2.4818420537515142,1642.455430205611,417.8772284897194
825,2.2866157135684055,1644.7420459191794,417.76289770404105
826,1.8237308878900427,1646.5657768070694,417.6717111596465
827,2.109070342924455,1648.6748471499939,417.5662576425003
828,2.468667154686643,1651.1435143046806,417.44282428476595
829,2.0320247747387716,1653.1755390794194,417.34122304602903
830,1.5276285303306516,1654.7031676097502,417.2648416195125
831,1.7963186600524637,1656.4994862698027,417.17502568650985
832,2.1518495271821125,1658.6513357969848,417.06743321015074
833,2.329326317608569,1660.9806621145933,416.9509668942703
834,2.181520095253959,1663.1621822098473,416.8418908895076
835,2.341747752302837,1665.50392996215,416.7248035018925
836,2.0503321515068675,1667.554262113657,416.62228689431714
837,1.560563593822185,1669.1148257074792,416.54425871462604
838,1.8648427169825683,1670.9796684244618,416.4510165787769
839,1.8166270867001053,1672.7962955111618,416.3601852244419
840,2.43807611168063,1675.2343716228424,416.23828141885787
841,1.6339044430218874,1676.8682760658644,416.15658619670677
842,1.6082476565054078,1678.4765237223698,416.0761738138815
843,2.1007960859002868,1680.5773198082702,415.9711340095865
844,1.8683313726679878,1682.4456511809383,415.87771744095306
845,2.160126932843064,1684.6057781137813,415.76971109431094
846,1.8777737124074667,1686.4835518261887,415.6758224086906
847,1.9356445973166612,1688.4191964235054,415.5790401788247
848,2.2649090267785046,1690.6841054502838,415.4657947274858
849,2.0858150554219033,1692.7699205057056,415.3615039747147
850,2.10359499541955,1694.8735155011252,415.25632422494374
851,2.284147238169531,1697.1576627392947,415.14211686303526
852,2.1966926487288947,1699.3543553880236,415.0322822305988
853,2.2732048017976854,1701.6275601898212,414.91862199050894
854,2.052837827840434,1703.6803980176617,414.8159800991169
855,1.9822105507679169,1705.6626085684295,414.7168695715785
856,2.0113395021637057,1707.6739480705933,414.61630259647035
857,1.5347225444900485,1709.2086706150833,414.5395664692458
858,2.3992871149165005,1711.6079577299997,414.4196021135
859,1.6563013783756584,1713.2642591083754,414.33678704458123
860,1.655501053528956,1714.9197601619044,414.2540119919048
861,2.338398256322106,1717.2581584182265,414.1370920790887
862,1.754707379459871,1719.0128657976863,414.04935671011566
863,1.956907330526321,1720.9697731282126,413.95151134358935
864,2.256931648452956,1723.2267047766657,413.8386647611667
865,1.5255446597942157,1724.7522494364598,413.762387528177
866,1.7038467160755784,1726.4560961525353,413.67719519237323
867,1.806858934159285,1728.2629550866945,413.5868522456653
868,2.2765288834893926,1730.539483970184,413.4730258014908
869,2.0983083341559157,1732.6377923043399,413.368110384783
870,1.7328034417349676,1734.3705957460747,413.28147021269626
871,2.4063744428006606,1736.7769701888753,413.1611514905562
872,1.7775595170776808,1738.554529705953,413.0722735147024
873,2.0681223076928834,1740.6226520136458,412.9688673993177
874,1.8254344699425311,1742.4480864835884,412.87759567582054
875,1.9574425928880292,1744.4055290764766,412.77972354617617
876,1.8085396318600107,1746.2140687083365,412.6892965645832
877,1.661853343982111,1747.8759220523186,412.60620389738403
878,1.8238086905521125,1749.6997307428708,412.5150134628565
879,1.6630488364701683,1751.362779579341,412.43186102103294
880,1.8188110641859043,1753.1815906435268,412.34092046782365
881,1.640398502741864,1754.8219891462686,412.25890054268655
882,2.1312194721647155,1756.9532086184333,412.1523395690783
883,2.03818177410845,1758.9913903925417,412.05043048037294
884,1.965149876786602,1760.9565402693283,411.9521729865336
885,2.203139183882312,1763.1596794532106,411.84201602733947
886,1.9021065217950637,1765.0617859750057,411.7469107012497
887,2.3415816476186486,1767.4033676226243,411.62983161886876
888,2.0436568557310526,1769.4470244783554,411.52764877608223
889,1.886668999164253,1771.3336934775195,411.433315326124
890,2.4368951020125333,1773.7705885795322,411.3114705710234
891,1.6910240978775395,1775.4616126774097,411.2269193661295
892,1.5872506782434326,1777.048863355653,411.14755683221733
893,2.3785046924593214,1779.4273680481124,411.02863159759437
894,1.949164057900278,1781.3765321060127,410.9311733946994
895,2.435404415718826,1783.8119365217315,410.80940317391344
896,2.293437983857888,1786.1053745055895,410.69473127472054
897,1.5628328770135322,1787.668207382603,410.61658963086984
898,1.607699145953518,1789.2759065285566,410.5362046735722
899,1.8800278256418324,1791.1559343541985,410.44220328229005
900,2.2774501659136464,1793.4333845201122,410.32833077399437
901,2.499485446676461,1795.9328699667888,410.20335650166055
902,1.776200584328056,1797.7090705511168,410.11454647244415
903,1.6287494397377085,1799.3378199908545,410.0331090004573
904,1.8274298996803449,1801.1652498905348,409.94173750547327
905,2.3004042731085628,1803.4656541636434,409.82671729181783
906,1.5600850287225876,1805.025739192366,409.7487130403817
907,1.6961951002547209,1806.7219342926207,409.663903285369
908,1.6128976984809988,1808.3348319911017,409.5832584004449
909,2.4772642199663695,1810.8120962110681,409.4593951894466
910,1.6138358103885666,1812.4259320214567,409.37870339892714
911,1.6907973250309694,1814.1167293464875,409.2941635326756
912,2.0874267595265774,1816.2041561060141,409.1897921946993
913,2.1951693421395673,1818.3993254481536,409.0800337275923
914,2.412779397553483,1820.8121048457072,408.9593947577146
915,2.2536732069625023,1823.0657780526697,408.8467110973665
916,2.455942188191014,1825.5217202408608,408.72391398795696
917,1.6210158818953595,1827.142736122756,408.6428631938622
918,2.4515376740643724,1829.5942737968205,408.52028631015895
919,2.48380764075194,1832.0780814375726,408.3960959281214
920,1.9039774988485014,1833.982058936421,408.3008970531789
921,1.5761788041910585,1835.5582377406122,408.2220881129694
922,1.8018226866054543,1837.3600604272176,408.1319969786391
923,1.5797246636705087,1838.939785090888,408.0530107454556
924,1.7678683451502561,1840.7076534360383,407.9646173281981
925,1.973597448453841,1842.681250884492,407.8659374557754
926,1.7610124018086912,1844.4422632863009,407.77788683568497
927,2.208444975572146,1846.650708261873,407.66746458690636
928,2.275222069780445,1848.9259303316535,407.55370348341734
929,1.7475733676732803,1850.6735036993268,407.46632481503366
930,2.1343967571425724,1852.8079004564695,407.3596049771765
931,1.8562382144448386,1854.6641386709143,407.2667930664543
932,1.7846713193432178,1856.4488099902576,407.1775595004871
933,2.3477728234875386,1858.796582813745,407.06017085931273
934,2.3920312453633197,1861.1886140591084,406.9405692970446
935,2.358583201126092,1863.5471972602345,406.8226401369883
936,1.6927953005677143,1865.2399925608022,406.73800037195986
937,2.4640638382730127,1867.7040563990752,406.61479718004625
938,2.1218549794648136,1869.82591137854,406.508704431073
939,2.3613616236722494,1872.1872730022124,406.3906363498894
940,1.9024659287998924,1874.0897389310123,406.2955130534494
941,1.932095025514169,1876.0218339565265,406.19890830217366
942,2.0672904424437912,1878.0891243989704,406.09554378005146
943,1.835332026892376,1879.9244564258627,406.00377717870686
944,2.4926535464268915,1882.4171099722896,405.8791445013855
945,2.4680681999312486,1884.8851781722208,405.7557410913889
946,2.07845083057347,1886.9636290027943,405.6518185498603
947,2.436780801625151,1889.4004098044195,405.529979509779
948,1.8315166740221684,1891.2319264784417,405.4384036760779
949,1.6860743044078963,1892.9180007828495,405.3540999608575
950,1.777174810407383,1894.6951755932569,405.26524122033715
951,2.3051631933805368,1897.0003387866375,405.1499830606681
952,1.7542228531823423,1898.75456163982,405.062271918009
953,2.1241950066832636,1900.8787566465032,404.9560621676748
954,1.9432071969590485,1902.8219638434623,404.8589018078269
955,2.243771400340334,1905.0657352438027,404.74671323780984
956,1.985566948222659,1907.0513021920253,404.6474348903987
957,1.5277790950550652,1908.5790812870805,404.571045935646
958,1.7071901123971878,1910.2862713994778,404.48568643002613
959,1.9363119239146478,1912.2225833233924,404.38887083383037
960,1.5081897188812117,1913.7307730422735,404.31346134788635
961,2.193376781299393,1915.9241498235729,404.2037925088214
962,2.2384490869971763,1918.16259891057,404.0918700544715
963,2.158049777347472,1920.3206486879176,403.98396756560413
964,2.4178328402408686,1922.7384815281584,403.8630759235921
965,2.4901199700984136,1925.228601498257,403.7385699250872
966,1.5783600959092774,1926.8069615941663,403.6596519202917
967,2.1396428202477478,1928.946604414414,403.5526697792793
968,1.5177419905876115,1930.4643464050016,403.47678267974993
969,2.43515772423172,1932.8995041292333,403.35502479353835
970,1.5161499620264316,1934.4156540912597,403.279217295437
971,2.053981295264576,1936.4696353865243,403.17651823067376
972,1.9348857779167026,1938.404521164441,403.07977394177794
973,1.926354129527915,1940.3308752939688,402.98345623530156
974,1.6786773189900916,1942.009552612959,402.89952236935204
975,2.298761447213608,1944.3083140601725,402.7845842969914
976,2.1999265603423734,1946.508240620515,402.67458796897427
977,2.1947386719291564,1948.702979292444,402.5648510353778
978,2.389690035575881,1951.0926693280198,402.445366533599
979,1.7063198774816417,1952.7989892055016,402.3600505397249
980,2.2007602162389417,1954.9997494217405,402.250012528913
981,1.6185540609668674,1956.6183034827075,402.1690848258646
982,1.62208172653907,1958.2403852092466,402.08798073953767
983,2.1570854063425937,1960.397470615589,401.9801264692205
984,2.4459739993923515,1962.8434446149815,401.8578277692509
985,2.336829708851565,1965.1802743238331,401.74098628380835
986,2.2854174501507476,1967.465691773984,401.6267154113008
987,2.056723925160684,1969.5224156991446,401.52387921504277
988,2.4054912515409326,1971.9279069506856,401.40360465246573
989,1.8498896598311272,1973.7777966105168,401.31111016947415
990,2.1948363551959638,1975.9726329657128,401.20136835171434
991,1.9797841307883108,1977.9524170965012,401.10237914517495
992,1.9564638537082195,1979.9088809502096,401.0045559524895
993,1.7144570001725175,1981.6233379503822,400.9188331024809
994,2.001462659698725,1983.624800610081,400.81875996949594
995,1.8191608026047095,1985.4439614126857,400.7278019293657
996,2.329180507733969,1987.7731419204197,400.611342903979
997,1.8648511002757249,1989.6379930206954,400.5181003489652
998,2.0472789037691586,1991.6852719244646,400.41573640377675
999,1.8195741324572294,1993.504846056922,400.3247576971539
